====================
Dataset: ml10m
====================

P@10
Target size	iMF (full)	iMF (test)	kNN (full)	kNN (test)	Normalized kNN (full)	Normalized kNN (test)	Average Rating	Popularity	Random
10	0.37238755905107607	0.39118057510760695	0.40150007474749233	0.39988979541784264	0.3600055498030009	0.3832026762927526	0.3828171277178968	0.3809266252083839	0.2668025538414604
20	0.34855098740851775	0.35578641936868133	0.36915726447957076	0.3666990586200508	0.31555061813983165	0.33335528416303317	0.32625309889363974	0.33385817066760454	0.17662656822405676
50	0.29208348130579276	0.27673807555849694	0.3147097846743681	0.3109559613649182	0.2777798807557456	0.22691200965798636	0.1692163771746682	0.2573183686568397	0.09285490262578314
100	0.25717435622957263	0.21686248285319137	0.2673730707525922	0.26272126608898877	0.24435817777715257	0.15367027394068342	0.08656427043022216	0.21829831961279536	0.053558178303345826
200	0.21769130977613624	0.14894094279315256	0.21559580791620186	0.20979510096019832	0.20760869791335662	0.09682679908946741	0.04422494890876609	0.19409707644100532	0.027160255269985313
500	0.17826414889444636	0.10163449586813242	0.17365153869042732	0.16934220169987052	0.1646414429640223	0.053621926190002535	0.01979194113486643	0.1343231200181845	0.012348851101131094
1000	0.15386085885123046	0.07570678710674832	0.15164518849996783	0.1466468139580724	0.1367137391667031	0.023663623431562857	0.0099954553828429	0.09956447000105	0.00892415411105051
2000	0.12909258566112944	0.04658691344481433	0.13364186498477149	0.12524910933695155	0.111005911302187	0.006549866299346228	0.007276450367721202	0.08636149740619067	0.00268039832650141
10681	0.09410673220611819	0.025356986243110613	0.09767206804563308	0.09340472326463108	0.07381005283436898	9.816907847178436E-4	0.004787818578197665	0.060370427710795926	1.7694509497788186E-4

