====================
Dataset: yahoo
====================

P@10
Target size	iMF (full)	iMF (test)	kNN (full)	kNN (test)	Normalized kNN (full)	Normalized kNN (test)	Average Rating	Popularity	Random
1000	0.056737037037037044	0.052974074074074076	0.05482222222222223	0.051614814814814815	0.04345185185185185	9.592592592592593E-4	8.481481481481482E-4	0.03508148148148148	0.0019555555555555554

Recall@10
Target size	iMF (full)	iMF (test)	kNN (full)	kNN (test)	Normalized kNN (full)	Normalized kNN (test)	Average Rating	Popularity	Random
0	0.6666909798257953	0.6671711273695091	0.6657015296299311	0.6664108790191603	0.6619331342189128	0.6662249770585258	0.6651907170710192	0.6620386510592282	0.6584182284210104
1	0.6654710301848594	0.6664113950613966	0.6643059302893756	0.6651732193806407	0.6587002737589132	0.664407339095591	0.6627951406968057	0.6599395539284647	0.6541903674923882
2	0.6640300814265908	0.6648490369702316	0.6624837514729954	0.6637908287163852	0.6545990501651856	0.6622953308849121	0.6599642703565791	0.6574298453105567	0.6486187282222575
5	0.6587845972484414	0.6601490957328806	0.6548728871398739	0.6581066094606222	0.6325021878841104	0.6526066698715451	0.6447985354908462	0.6452911881934849	0.6179431294409372
10	0.6378638366661618	0.6443617907591743	0.6270634028512755	0.6398474446774813	0.5340950594136906	0.6158657781247422	0.5771007003992497	0.6040780010857565	0.4685291969108244
20	0.6057030529279371	0.6137519826961014	0.581247209981619	0.6037865962050043	0.4095492614747676	0.5122396966309855	0.42893166275985256	0.5367426646374158	0.2783994418744007
50	0.5439672528312399	0.5480444964452116	0.5101362736047208	0.5361545078286332	0.32062019654982415	0.29360034917251066	0.19630036918147128	0.43806430378835903	0.1285787326003389
100	0.47649520322859445	0.4830955623119982	0.4512470124981117	0.4677929249979528	0.2843894315350153	0.13251520726444602	0.08325260929526279	0.36271964707896803	0.06788893492028361
200	0.40515560435966974	0.4085179258062105	0.38818200657831775	0.3902491457343532	0.2646570393166421	0.046025637604739725	0.029399659098611468	0.29663120354262185	0.032654075609850605
500	0.3071664744885628	0.3021316290938576	0.29871942833621035	0.2843117118156677	0.2366961731221259	0.00996693542519508	0.01250557022053048	0.20317261367199152	0.013798639430108926
1000	0.23682069962088695	0.22540045254131505	0.22909079740171007	0.21718778843053183	0.18498828288528985	0.004105776229309294	0.003282202893273327	0.14671235895634877	0.0068747088203433586

nDCG@10
Target size	iMF (full)	iMF (test)	kNN (full)	kNN (test)	Normalized kNN (full)	Normalized kNN (test)	Average Rating	Popularity	Random
0	0.5771764767246514	0.5831845741563166	0.5734659985170948	0.5736512741074499	0.558969628242601	0.5810421752582926	0.5738029278808916	0.5513397001346664	0.5325488476462622
1	0.5700323023031275	0.5759268030052558	0.5642925044346813	0.5658525776688187	0.53350718267295	0.552975181553069	0.5357153676143087	0.5375109696334002	0.4857623682572956
2	0.5637019151585766	0.5697649305854317	0.5565943368810954	0.5592381371970134	0.5147835974231996	0.5298457204177092	0.5065584443513653	0.5261443401540312	0.4494146889886922
5	0.5481319077681854	0.5541593136661931	0.5378309702864318	0.5424775582938458	0.4716089322353755	0.4727382544070788	0.4372717832631935	0.4981655072842887	0.3746620018504335
10	0.5231557472687599	0.5309686513005307	0.5087628641822257	0.5171431154055217	0.4074335872436364	0.39802218039924503	0.34934412610426946	0.45757847178103705	0.2685104908804913
20	0.48976421570648004	0.49624287860098615	0.4695306246089649	0.4803598794325225	0.3385573163324941	0.2958236131781563	0.23747135324975827	0.40298802613786666	0.16166307315797113
50	0.4263154440999194	0.4281148808648453	0.405297812051595	0.41257195582505285	0.28118203539782144	0.14904336404659815	0.10300327739132083	0.32446571512994915	0.07596077565606671
100	0.36769132188947173	0.3662712098642663	0.3519072009651853	0.3525630343884483	0.24664760359055812	0.06426751796192524	0.04356913921278811	0.26341837209143437	0.04017926784626834
200	0.3047313643498934	0.30007464180895815	0.29275939769508386	0.28800403526695395	0.2124654461284498	0.022786864010623183	0.01665924894965911	0.20615172132888898	0.019480291670083038
500	0.223324642070942	0.21066951736875433	0.21590635097053115	0.2060893311486991	0.1593864985563172	0.005267219436875814	0.0061749697853425815	0.13540363522018178	0.008021711287778694
1000	0.16863122022880161	0.152633811359632	0.16085276161182702	0.15312198899877782	0.11206937826847888	0.0022365441505996075	0.0017553256116998848	0.09325514664404641	0.004324251554574714

FScore@10
Target size	iMF (full)	iMF (test)	kNN (full)	kNN (test)	Normalized kNN (full)	Normalized kNN (test)	Average Rating	Popularity	Random
0	0.24810153667688217	0.24846474929783885	0.24745970189610045	0.24776178739238713	0.24552291882750107	0.24774327165989019	0.24714708100978813	0.24539884443372548	0.24351182148578351
1	0.24739644825967413	0.247978023707795	0.24650677537842478	0.24704084018799682	0.24345014628412992	0.2465688192476315	0.24560401626026573	0.24406769605697082	0.24109793990997658
2	0.24644287824127753	0.24703608859564938	0.24539243183324766	0.24622099932392016	0.2411204046645845	0.24500076578560498	0.24368325707443064	0.24252037174972302	0.23768898346156977
5	0.24343535394151977	0.24436032855771286	0.2410629713343641	0.242835900221199	0.22932473541655618	0.23910101089592253	0.2349960327367023	0.23585341937022625	0.22190433381707023
10	0.23476132482730053	0.2371775767445638	0.22941186476628786	0.23450939955087363	0.19141994049873098	0.22167819596359592	0.20609931463867642	0.21860889184459736	0.16566912237094242
20	0.22161704711924451	0.2244576379835459	0.21166614662491856	0.21981813461795854	0.14874525296792634	0.18037155295047588	0.1519495619706741	0.1931043172263594	0.10124359122163842
50	0.1971822895773017	0.19831870846028873	0.1846416163999762	0.19318154759411946	0.11678331576372344	0.10193946398064739	0.07117093018257001	0.1567708912497253	0.047370988226366394
100	0.17127684867740234	0.17299639256424273	0.16205007088566345	0.16688434582442566	0.10366733122363095	0.04610568503030258	0.030744229593641804	0.1288857589679947	0.025525166856618948
200	0.1446831928174033	0.14490607858309476	0.13865258808393088	0.1383729268211777	0.09573498031617941	0.016251395473091998	0.011134024730239164	0.10474663822112162	0.012607627239379212
500	0.10915373873379393	0.10592539162083017	0.10577256573382614	0.10017036549672616	0.084141536517185	0.003473587002238597	0.00457543577881095	0.07199941258593166	0.005150492757414256
1000	0.08367542992830593	0.07875141850034426	0.08086616689204061	0.07631176042183677	0.0649375808090257	0.0013594098559874962	0.0011884403629720524	0.051745395502839096	0.002637184634659275

