====================
Dataset: ml100k/female
====================

P@10
Target size	iMF (full)	iMF (test)	kNN (full)	kNN (test)	Normalized kNN (full)	Normalized kNN (test)	Average Rating	Popularity	Random
1534	0.29276935359441736	0.19191746950602762	0.26409965616853753	0.2597926769360127	0.14695483812902982	0.035220042869762366	0.022582321767908677	0.1394454540546924	0.007774145309295212

FScore@10
Target size	iMF (full)	iMF (test)	kNN (full)	kNN (test)	Normalized kNN (full)	Normalized kNN (test)	Average Rating	Popularity	Random
0	0.5130817213560774	0.5164240072286457	0.5125405419011282	0.5128029933700728	0.5054540036190052	0.5157753315304433	0.5087810730970868	0.4942614310723884	0.469987483442399
1	0.5107082384351953	0.5147941595666524	0.5094882587856204	0.5102714719358781	0.5008443882910244	0.5116097339166054	0.4999234209043049	0.4904863221613397	0.4530452309066052
2	0.5085898488172459	0.5129020594619447	0.5077301952696651	0.5070018589593136	0.49425844665256796	0.5078849313680751	0.4933590085535938	0.4874946559497294	0.44183405427802863
5	0.5023753529173932	0.508356368222775	0.4991501347337062	0.4971475556678634	0.4677296051989651	0.4935202299373344	0.4689899406610816	0.4760066363240929	0.3893296878787628
10	0.49113778789986345	0.49434502528995133	0.48725796951979194	0.4837863338664918	0.43102604150666773	0.4719092274598159	0.420992970967802	0.4537490397230924	0.30356775671770525
20	0.47550906309282953	0.47231247921246783	0.46580732955543586	0.4638276234266301	0.3909762372137439	0.438666958567575	0.34461576624153933	0.41661939851567115	0.21156160700666712
50	0.44313371855168676	0.4292415047259689	0.4215968962974719	0.4191322242601985	0.34769592639358216	0.36098303156859296	0.2177214023994741	0.3498111581772001	0.1195575187051858
100	0.4009499968690832	0.3800033812323458	0.3788190913247112	0.37697709658650796	0.31078713843285904	0.2774904694638035	0.13364983464911276	0.29062178656715215	0.07171803209378526
200	0.3517427680708452	0.31671603520962155	0.3303747547224417	0.3262667324024512	0.2657971283399573	0.18109385206813175	0.08571596968218852	0.2304227977922404	0.03831985435733543
500	0.2730331627861101	0.22329068871400687	0.25039008714436795	0.2515842553292706	0.19434345678536566	0.08517614849900776	0.042094114191825405	0.16283477423065665	0.015827070796390123
1000	0.21549200454340323	0.15865196333574294	0.19390725844666573	0.19267190703510162	0.13313443455539953	0.04284409205598217	0.024858165015635657	0.11694484669478696	0.008881404495595152
1534	0.18015164193186298	0.12551325503839192	0.16373134633926933	0.16052853836222286	0.10201841793116773	0.026173330827244733	0.01657373833566191	0.09400022442012748	0.005191235823403281

