====================
Dataset: ml1m/young
====================

P@10
Target size	iMF (full)	iMF (test)	kNN (full/test)	Normalized kNN (full)	Normalized kNN (test)	Average Rating	Popularity	Random
500	0.3404172281867779	0.12526394584585876	0.30365646117169265	0.2644514603774476	0.05524256565199581	0.021527305811858116	0.2083477257055089	0.017889248155416836
1000	0.26833813164268155	0.06775827285464982	0.2379298984454617	0.18263175638450707	0.022630911050061774	0.01162604078638661	0.14806478399644607	0.010645620664712956
2000	0.1996482885757574	0.03417786421239483	0.1738230934033949	0.11278265140721062	0.008455043940947416	0.009149374780364362	0.10326598201499607	0.005102766629447467
2650	0.17384146900986308	0.027273256531681823	0.15799947425170763	0.08931666092452803	0.006547621209127585	0.008622210593551614	0.08942874208108308	0.004051353956770682

nDCG@10
Target size	iMF (full)	iMF (test)	kNN (full/test)	Normalized kNN (full)	Normalized kNN (test)	Average Rating	Popularity	Random
0	0.8030996249508895	0.8070572208734534	0.8059482823006606	0.7863960919767217	0.8133211916220355	0.7941242068078515	0.7590496769324595	0.6857833338491991
1	0.7970564610884473	0.7983782562293177	0.800004887895625	0.7762133394612599	0.7985686349663195	0.7633394470528351	0.7506085172236092	0.6557445659424156
2	0.7925987547508996	0.7857631277920645	0.7933511866017333	0.7612273570757758	0.7827356905186058	0.7288704126539258	0.7409537250098882	0.6177776698661994
5	0.7785010322669762	0.7606355484318209	0.7774955219308155	0.7265892840078109	0.7448994928411282	0.6588457064211858	0.7168349035612384	0.5297349020646767
10	0.758607071720775	0.7164116712854718	0.755435568455457	0.6851743374461065	0.6843734972663295	0.5541709437527731	0.6839293871512264	0.43160273179034786
20	0.738515756068366	0.6532510327751614	0.7261775519398812	0.6436584230262402	0.5960912842487344	0.4045602709444231	0.6401010311070173	0.3151940172050606
50	0.6816126974753249	0.5344259916521793	0.6643820357423817	0.5871160249558083	0.4275147375548459	0.24306669295174577	0.5562265808130962	0.19474574752202878
100	0.6275052534923876	0.4192957917736579	0.5988551248438686	0.5304464866028205	0.29143436122972555	0.14674509769004015	0.47711442969670664	0.1118108483794982
200	0.5600835035598581	0.28672516433033757	0.5283773159466915	0.45103785560147164	0.17509722976159117	0.08694536329344363	0.39690322847481485	0.06882380530361851
500	0.4552174590767398	0.15368644464774703	0.4175405755320066	0.31737196492787767	0.07032895847546411	0.04711783931958095	0.2885164900538218	0.029242746510819807
1000	0.3692149991268367	0.08680163489155197	0.3341211071525733	0.2175857663417347	0.031835628557948435	0.02813533705567447	0.21653317267672706	0.018271554577068125
2000	0.28543002536130957	0.0419950135681999	0.2548362226802661	0.13061917625575564	0.013992385870074123	0.020728692732698298	0.15431495341630042	0.0094370787894477
2650	0.25490727544271763	0.03433675586845769	0.22919980284959177	0.1039375365221558	0.010838301890447105	0.018279641202516808	0.13496201521903406	0.005441719773894739

FScore@10
Target size	iMF (full)	iMF (test)	kNN (full/test)	Normalized kNN (full)	Normalized kNN (test)	Average Rating	Popularity	Random
0	0.5449152621225823	0.5511447704097767	0.5460759930244814	0.5339721947300423	0.5541891505605403	0.5479130498181838	0.5251719654267685	0.48946448917771007
1	0.5407011471369773	0.5483918955118294	0.5425545111768525	0.5264862332819191	0.54718074022696	0.5340847102087535	0.5208301828474483	0.4736799291883564
2	0.5363252332399426	0.5383488646905846	0.5365358364056385	0.5152564826244774	0.5379647663088021	0.5168814115590978	0.5123529533795957	0.452490274996537
5	0.5267980849142254	0.5238387099461308	0.5266189206538489	0.4859524491397016	0.5189196915641467	0.4783144356954171	0.4974930390549435	0.3957522089789805
10	0.5125756151045975	0.49557777827183963	0.5083850970829076	0.45004186505935423	0.48141257975868773	0.41110507723914014	0.4707655108773071	0.3190086489663949
20	0.49330715736256286	0.45629126697907296	0.4861100906855003	0.4143839344226453	0.43049836021507704	0.29635090119717894	0.4383854189338014	0.22572693018329493
50	0.4531722592046227	0.37579597217967675	0.43672638612489195	0.3783432782714634	0.31156337606093293	0.17332971758940002	0.3748466604502037	0.13760939798775693
100	0.41129368311292297	0.3003194922889868	0.39192170135326415	0.3471321545432341	0.21127250891581947	0.09823520358051815	0.314722192857477	0.07724184952028028
200	0.3639565574486095	0.2079574898480697	0.3399244084176553	0.303833693644041	0.1281063182909579	0.05265641700213849	0.25755358777912646	0.04420051244952646
500	0.29475631578879335	0.11177312116481497	0.26322309961678475	0.22285445984989027	0.04945245302002771	0.02309112085593292	0.18398854404211418	0.01823168813683008
1000	0.23609080512070157	0.06006347090610005	0.20850428831382023	0.15577996197849148	0.02018466880901064	0.012208977764818635	0.13469096592917287	0.011062353038618718
2000	0.18013218492469305	0.029819332899115175	0.15533477985421293	0.0958438871782326	0.008257822539085118	0.009096522854406972	0.09633300465294711	0.005475016730035441
2650	0.1595577728432581	0.02511170317400866	0.14061389738026342	0.07620613937313936	0.00637719396939779	0.00834997011280205	0.08416617421550243	0.004014357126195729

