====================
Dataset: yahoo-unpopular
====================

P@10
Target size	iMF (full)	iMF (test)	kNN (full)	kNN (test)	Normalized kNN (full)	Normalized kNN (test)	Average Rating	Popularity	Random
500	0.3053548937843611	0.3006125932090507	0.30127525573194325	0.2876951585089145	0.23688769981411376	0.011288756604572214	0.01660183595928555	0.19585925695969367	0.014363656201955524
1000	0.23455921832661666	0.22525625835569643	0.22909079740171	0.21718778843053183	0.18508293309105114	0.004105776229309294	0.003282202893273326	0.14671235895634877	0.0077122052142213435

nDCG@10
Target size	iMF (full)	iMF (test)	kNN (full)	kNN (test)	Normalized kNN (full)	Normalized kNN (test)	Average Rating	Popularity	Random
0	0.5779813867014745	0.5834291287844321	0.57343039728717	0.57365127410745	0.5595326848367302	0.5810409703687922	0.5738029278808916	0.5513397001346665	0.5331962714963762
1	0.5699479710463757	0.5766253885872704	0.5651595388178259	0.5669556483796087	0.5344494692735432	0.5603041019046298	0.5494938763595697	0.5328757366288125	0.48397151588440634
2	0.5638115044765077	0.5696900716315121	0.5574360971688629	0.5591918060969086	0.5146407263950719	0.5385053228078112	0.5212431890559163	0.5205687804072694	0.44653116085497435
5	0.5477496935298423	0.5545098752183495	0.5384202809433143	0.5431981804470732	0.4722288264007021	0.4975875455881362	0.4975133402676158	0.4881453030233122	0.37877698315289954
10	0.5288908348636147	0.5349715006542475	0.5151079364332313	0.5266259900972521	0.40965293623650717	0.41593864324382335	0.3926344949911537	0.45483305526226286	0.2673889210536468
20	0.48406151638465733	0.4905976180676843	0.4656744538347004	0.4730035194892058	0.3379789560611416	0.29524586612072606	0.2486929872851465	0.389045714256474	0.16038484126597222
50	0.3925853199513524	0.3945160713033816	0.37246805647214015	0.3723599450859843	0.2661729117656863	0.1363948224568533	0.09470671821175661	0.2892880955198821	0.07199747977885866
100	0.34076340162872965	0.33771532992222797	0.3204552472504824	0.3159115734089141	0.23271722778119094	0.05576801933988338	0.02958520681016692	0.243868387480286	0.03848789227743327
200	0.2931900973277828	0.2873884661313529	0.2761044772674164	0.26524424416911446	0.20403607125165713	0.023276155597392316	0.014674979691265511	0.19157618529932624	0.02004887258130042
500	0.22122366339695634	0.2090949927419421	0.21648069859500002	0.20830321764084614	0.16014551075869893	0.006260324734317167	0.008757119282530949	0.1256840148993762	0.008758634193618015
1000	0.16691841344555383	0.15230372661281505	0.16085276161182702	0.15312198899877782	0.1120906738733242	0.002236544150599607	0.0017553256116998848	0.09325514664404641	0.0046335205474781205

FScore@10
Target size	iMF (full)	iMF (test)	kNN (full)	kNN (test)	Normalized kNN (full)	Normalized kNN (test)	Average Rating	Popularity	Random
0	0.2480477956480663	0.2484577322741169	0.24746144983633309	0.24776178739238713	0.2455383300143355	0.24774327165989024	0.24714708100978813	0.24539884443372553	0.24396777849449514
1	0.2472467673659911	0.24792160771726932	0.24644576344120583	0.24693968191510307	0.24351319547969336	0.24658635356156683	0.24580453287601287	0.24347112385756436	0.2412628053376483
2	0.24629376668316977	0.247094835569094	0.2452559799887823	0.2457532954794616	0.2412007977278952	0.2450162514318524	0.2437340085177373	0.24190132874816786	0.23790395099354106
5	0.24302487218624966	0.24400922846725268	0.24061412522818496	0.2419760840011517	0.22904806525466476	0.23968766957173418	0.23772207016393626	0.23348628791874426	0.22144659656058402
10	0.234260387867603	0.23650076403709966	0.2282620529594923	0.23340089795073996	0.19059606716383343	0.22277309458399977	0.21710613473430945	0.2129554852904812	0.1669298791647987
20	0.21956066817072667	0.2227269224937028	0.2112998294938379	0.21636953169970008	0.14896139322519902	0.1772670593772414	0.14933961168620397	0.18188857918878226	0.09966286987082919
50	0.19032186253785494	0.19324935506744112	0.17814762189140748	0.18344913679980399	0.11606992054356594	0.09599141158569392	0.068630281614768	0.14581240737698836	0.045799566786000646
100	0.16579778326194589	0.16715653081469992	0.1549482640727369	0.15738838530890892	0.10312920493170182	0.04018985957865033	0.022501502761877245	0.12665012052069013	0.024304878398883234
200	0.14365117810926184	0.143426248521569	0.135990833543513	0.1327690735989623	0.09533540945172772	0.016330806384336254	0.009878187033907502	0.1072510721023698	0.01251837981093456
500	0.10848842581750921	0.10549828285020908	0.10689218678718108	0.10153251861228059	0.0842625148152628	0.00397606505154111	0.006130247721498744	0.06936202547538632	0.005507965808506243
1000	0.0831487402981257	0.07862168816398502	0.08086616689204061	0.07631176042183677	0.06494403139223068	0.0013594098559874962	0.0011884403629720524	0.05174539550283911	0.0028406249246401534

