====================
Dataset: ml1m
====================

nDCG@10
Target size	iMF (full)	iMF (test)	kNN (full/test)	Normalized kNN (full)	Normalized kNN (test)	Average Rating	Popularity	Random
P@10
Target size	iMF (full)	iMF (test)	kNN (full/test)	Normalized kNN (full)	Normalized kNN (test)	Average Rating	Popularity	Random
0	0.6601622516556291	0.6845761589403974	0.6594602649006622	0.6423642384105961	0.6711655629139073	0.665384105960265	0.6242516556291391	0.5491920529801325
1	0.6582185430463576	0.6821986754966888	0.6577152317880796	0.6349172185430463	0.66458940397351	0.6561490066225165	0.6208245033112583	0.5322384105960265
2	0.6567748344370861	0.6799602649006623	0.6560496688741723	0.6273344370860927	0.6582814569536424	0.6476291390728477	0.6173443708609272	0.5141887417218544
5	0.6513311258278146	0.6724370860927152	0.6504900662251656	0.604705298013245	0.639092715231788	0.6208741721854305	0.6061986754966887	0.4618675496688742
10	0.6438543046357617	0.6612682119205299	0.6426059602649007	0.5749006622516556	0.6101556291390728	0.5804668874172184	0.5895629139072848	0.3889304635761589
20	0.6342086092715232	0.6403245033112583	0.6288874172185431	0.5445695364238411	0.5586092715231787	0.5160496688741721	0.5621887417218543	0.30248344370860925
50	0.6136887417218544	0.5926423841059603	0.6013543046357616	0.5090728476821191	0.4658675496688742	0.40544039735099335	0.5088145695364239	0.1940364238410596
100	0.5885	0.536364238410596	0.5684072847682119	0.47883443708609275	0.38400331125827813	0.3162814569536424	0.45660596026490063	0.12629801324503315
200	0.5534933774834437	0.46176158940397355	0.5246324503311258	0.4391291390728477	0.3013145695364239	0.22269536423841058	0.39827483443708606	0.07638079470198676
500	0.48795695364238406	0.3448344370860927	0.44757947019867556	0.36223509933774833	0.20029139072847682	0.1229701986754967	0.3149403973509934	0.03599006622516556
1000	0.4249271523178808	0.2557284768211921	0.38014238410596024	0.2872582781456954	0.1380496688741722	0.08200331125827816	0.2533013245033112	0.01903311258278146
2000	0.3550066225165563	0.17754966887417217	0.31046357615894044	0.20655960264900664	0.0858476821192053	0.04348675496688742	0.19420860927152317	0.010112582781456953
3706	0.2921192052980133	0.12404635761589404	0.25153973509933775	0.14503311258278145	0.04893046357615895	0.016589403973509935	0.14617880794701987	0.0054569536423841065

Recall@10
Target size	iMF (full)	iMF (test)	kNN (full/test)	Normalized kNN (full)	Normalized kNN (test)	Average Rating	Popularity	Random
0	0.6183789853072083	0.6340856744491752	0.6191136951790579	0.6042468662674979	0.6287703651116956	0.6257726549989989	0.6021268770462319	0.5646055436325172
1	0.6163795724358014	0.6318633131210386	0.617080664450808	0.5953655057014942	0.622862638149106	0.6176620810617581	0.598391539825026	0.5486703280450567
2	0.6140401622423761	0.6297871126212125	0.6151181630505875	0.5858696339543753	0.6172157538788349	0.6100100838047838	0.5946048435141161	0.5315923858583633
5	0.6058526645804087	0.6215136955564817	0.6082446494423991	0.5529171423892085	0.5981522511379003	0.5833398043031723	0.5811393761302232	0.4712320383687393
10	0.592156648553568	0.6085000023173323	0.5964366983926694	0.49659700385367345	0.564843624469221	0.5358318738596763	0.5585133294535646	0.36681753744451306
20	0.5771980612765188	0.5834359936300707	0.5778216051083708	0.4416858857373794	0.49981194590242356	0.4560863847637182	0.519402958368606	0.25186673315586094
50	0.549373908196103	0.5267955668848433	0.5407405094946821	0.39307436061503276	0.3865527112570272	0.32892226415774917	0.44424836653723804	0.13754561738077534
100	0.5167449188997046	0.4643597499382072	0.4999623073122782	0.3652294726468551	0.2985399238135044	0.24084926512010543	0.3779634506687966	0.0802830060547842
200	0.4751069654184449	0.3868118703538539	0.44963359085220944	0.33873671452512494	0.2210648485329975	0.1625213675920811	0.3118468939544418	0.04432657972601761
500	0.40278247637576425	0.2738117653057702	0.368488533295669	0.29261860853698474	0.1380776859614134	0.08237702992620818	0.22876564986961379	0.019117912225120236
1000	0.33946657603228614	0.19475818415848573	0.3022051419659939	0.24357504582409856	0.0898902769490871	0.05352150577629259	0.17350300424017778	0.009847337461476442
2000	0.27382259239304735	0.12918746737791356	0.23734215986607082	0.18327230032808958	0.05076846140971564	0.027324651002112836	0.12354861462270476	0.005288726187571226
3706	0.21847369421978802	0.08717255884975028	0.18644190530703725	0.1312137974385328	0.026340572880572916	0.009398535167305664	0.08573452476421037	0.0025854621265635766

====================
Dataset: yahoo
====================

nDCG@10
Target size	iMF (full)	iMF (test)	kNN (full/test)	Normalized kNN (full)	Normalized kNN (test)	Average Rating	Popularity	Random
0	0.5757500939519778	0.5808907571210994	0.5722225707180894	0.5565788921818344	0.5762025208913706	0.5705666590406495	0.5487009970630046	0.5312467955529755
1	0.5684248328098302	0.574394142297656	0.5640483131277185	0.5319976442640302	0.5554428298914679	0.533228995869382	0.5348552204219733	0.48504426811045276
2	0.5619663428412862	0.568521938496402	0.5570900696969658	0.5124785575919024	0.5370390545178542	0.503776672903899	0.5236317594761646	0.4493010299926975
5	0.5452281928445812	0.5529389446869688	0.5392227247824769	0.4695047968440327	0.49059493050008773	0.4353973428829553	0.49465151932161866	0.3737098851233097
10	0.5201870245329596	0.528507684290526	0.5126603334249483	0.4058087720551227	0.4284264729878843	0.34798943318327263	0.4535423344163352	0.2665841678815091
20	0.48575663024126464	0.4928142019737548	0.47557995894622423	0.33970064889803675	0.34161514421536726	0.23662043156495635	0.4013940642957895	0.15988230497316855
50	0.42344306284619176	0.4284340640934777	0.41311309669172014	0.2804367782678695	0.19845116622059217	0.10147190848870898	0.322419016085553	0.074111793395404
100	0.3672169684022134	0.3664513443937575	0.35818571776620817	0.24717174731777797	0.10212389262393902	0.043805287901002514	0.2627656398886901	0.03852621115285445
200	0.30361235355281657	0.298710343278789	0.29659301071490995	0.2135290109852229	0.040273471957735854	0.016866872997301045	0.2047305828326936	0.020200338080946945
500	0.2232528015998748	0.2098082477696067	0.21556728953783466	0.16106702724455418	0.010031987129946003	0.005407294200207121	0.13498705137012804	0.008021870923800134
1000	0.16779837676224388	0.15073286912278663	0.1604325417935423	0.11131533066445436	0.003825853082606796	0.001527249987717709	0.09324922409395517	0.003995627451059724

P@10
Target size	iMF (full)	iMF (test)	kNN (full/test)	Normalized kNN (full)	Normalized kNN (test)	Average Rating	Popularity	Random
0	0.17042962962962965	0.17075185185185188	0.1700148148148148	0.16825185185185185	0.16997407407407408	0.16952962962962964	0.16806666666666667	0.1666962962962963
1	0.1698703703703704	0.17025555555555555	0.16924814814814815	0.16673703703703704	0.1689888888888889	0.1681037037037037	0.1670259259259259	0.16444074074074075
2	0.16923703703703705	0.1696703703703704	0.16849259259259258	0.16450370370370368	0.16778518518518518	0.16667037037037039	0.16571481481481481	0.16216666666666668
5	0.16655185185185184	0.1674111111111111	0.1656111111111111	0.15506296296296296	0.16373333333333334	0.15986666666666666	0.16057777777777776	0.14965555555555557
10	0.16045555555555555	0.16217407407407408	0.15823703703703704	0.1298185185185185	0.15381851851851852	0.13959629629629633	0.14815925925925927	0.11214444444444445
20	0.15137037037037038	0.1530037037037037	0.14766296296296297	0.10244074074074075	0.1330185185185185	0.10312592592592593	0.13092962962962967	0.06912962962962962
50	0.13372222222222221	0.13548148148148148	0.12985555555555559	0.08045925925925926	0.08580370370370369	0.048762962962962966	0.10596666666666668	0.03281851851851852
100	0.11724444444444444	0.11774814814814816	0.1137888888888889	0.07132592592592592	0.047129629629629625	0.021948148148148147	0.08751111111111111	0.017462962962962965
200	0.09814444444444445	0.0980222222222222	0.09607407407407409	0.06556296296296296	0.01911851851851852	0.008437037037037038	0.07060740740740741	0.009233333333333333
500	0.07382962962962963	0.07143703703703705	0.07174444444444446	0.057074074074074076	0.004714814814814815	0.002914814814814815	0.04867037037037038	0.0037703703703703705
1000	0.05625555555555556	0.05274074074074074	0.054562962962962966	0.04315185185185185	0.0017703703703703705	7.703703703703704E-4	0.035140740740740736	0.0018925925925925926

Recall@10
Target size	iMF (full)	iMF (test)	kNN (full/test)	Normalized kNN (full)	Normalized kNN (test)	Average Rating	Popularity	Random
0	0.664297057972796	0.6648739331990234	0.6635568664558112	0.6594310098190268	0.6638779437106306	0.6628396455954991	0.6597818266598413	0.6565293946950954
1	0.6632399233458262	0.6639107610571772	0.6621443619270349	0.6568456630389401	0.6623450363165994	0.6603078259298091	0.6578110549851155	0.651835256922454
2	0.6619262520104477	0.6630297872436357	0.6608558255862721	0.6519656654103143	0.6602742590541144	0.6577568734590588	0.6554394823496732	0.647513982479674
5	0.6557550309734153	0.6580146922102375	0.6541122198970671	0.6279634614884628	0.6520893303336948	0.6434020999373178	0.6435274689403748	0.6146261473259939
10	0.6356476105786507	0.6428178214452659	0.6309923512631256	0.5316277071618511	0.6250916004477431	0.5769582541505354	0.6015267772386577	0.46658394954451604
20	0.6031724025301696	0.6108477383459219	0.5915863232693706	0.41112401417753236	0.5557969699003786	0.42480902404074444	0.5347031401087271	0.2742630895155848
50	0.5391649447843868	0.5483512829299793	0.5247568384340587	0.31907603767397574	0.3699096044364154	0.19259596840526103	0.4355035614581727	0.12523180390964228
100	0.47609723600683307	0.4827193019693009	0.46496338725582687	0.28567582279986936	0.20534952114889996	0.08374311592970239	0.36130662867158947	0.06481074963485325
200	0.40217333331875427	0.4065167125110884	0.3964949578067389	0.26729434211714287	0.08241773743505862	0.03075627050142855	0.29308803917470316	0.034344836264794384
500	0.3052659426685661	0.3004406679723195	0.2986373740224411	0.23996059792542082	0.019480055912375515	0.01096834807453948	0.20213691879723794	0.013624212245998699
1000	0.23362050316503638	0.22237635301448533	0.22851854355442774	0.18531907770240721	0.006855855212860163	0.0029817518885376193	0.147027705153484	0.006836190831449618

